Player,Season,Gls_Contribution,Sh_Contribution,SoT_Contribution,xG_Contribution,G-xG_Contribution,Total_Player_Contribution_att,Pos_x,Team_Att_Score,xAG_Contribution,Ast_Contribution,KP_Contribution,PPA_Contribution,PrgP_Contribution,Total_Player_Contribution_mid,Pos_y,Team_Mid_Score,Age,Tkl_Contribution,TklW_Contribution,Int_Contribution,Squad,Blocks_Contribution,Clr_Contribution,Def 3rd_Contribution,Mid 3rd_Contribution,Att 3rd_Contribution,Total_Player_Contribution_def,Pos,Team_Def_Score,MarketValue,MarketValue.1,Has_DF,Role_Label,Role_Similarity,Role_Name
Rafael Tolói,2023-2024,20.0,21.3404695528854,20.0,20.29275892679214,66.25827252672661,65.18645257341323,DF,66.12452514326185,20.4881223560039,20.0,21.06956882105984,22.63687969236401,29.831621613998884,22.480869739402788,DF,67.80987554166101,32.0,31.022441691283444,28.228034087569785,32.32268907563024,Atalanta,27.679277244494635,33.6165358231135,28.69230769230768,29.05529811553908,35.87301587301586,34.434589389829824,DF,48.11791383219955,2500000.0,2500000.0,True,DF_1,0.9908844332291077,Traditional Balanced Defender
Raimane Daou,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"DF,MF",52.31558388599145,20.0,20.0,20.0,20.0,20.0,20.0,"DF,MF",56.557147819782855,18.0,20.55933416860568,20.909297567629004,20.0,Marseille,20.0,20.91088445774273,21.25555555555556,20.0,20.0,20.59114459767283,"DF,MF",49.2682926829268,150000.0,150000.0,True,DF_3,0.9977583142484495,Progressive Defender
Ramy Bensebaini,2023-2024,20.0,27.61542122798665,20.0,24.530156243558544,65.90093708165996,64.90666225000908,DF,67.83722876826991,21.8796992481203,20.0,23.60463939436874,27.509850884648067,36.80635458341849,25.51504823459444,DF,57.61692740216975,28.0,40.96074176366145,39.89982401516177,40.544109277177,Dortmund,41.036349574632624,36.98552936687311,43.96969696969697,35.424416379640235,31.55555555555556,44.257257930175626,DF,47.02104097452922,7000000.0,7000000.0,True,DF_1,0.9985339218991869,Traditional Balanced Defender
Ramón Terrats,2023-2024,20.0,24.170349720087938,21.333814507398035,21.21737165241628,66.21916236374067,65.17583906349478,"MF,DF",60.326229261906285,28.46560846560845,28.85106382978724,25.122209038938607,24.445359127392447,27.93587865207273,27.61767520801388,"MF,DF",57.51906321121511,22.0,29.970908408408377,32.602132668605435,23.180451127819524,Villarreal,31.74438687392053,23.288535333181454,29.41666666666664,30.63570391872277,23.80116959064328,30.2956913067463,"MF,DF",31.42857142857129,4000000.0,4000000.0,True,DF_3,0.9942277689789565,Progressive Defender
Raoul Bellanova,2023-2024,24.36363636363636,37.83982935815395,25.390374331550788,28.976905023122736,66.62204373047746,65.76418938412706,DF,32.57613804648767,55.59563360227812,70.20689655172416,55.953967292549954,62.61606917974979,43.9207505056476,61.958021295245366,DF,45.102177548001286,23.0,45.82200034429331,51.89485213581598,34.69387755102039,Torino,48.56285628562856,37.472420053065214,44.56521739130434,42.49476345250992,42.65795206971678,50.42574705398347,DF,55.97883597883584,15000000.0,15000000.0,True,DF_3,0.9869254604422941,Progressive Defender
Raphaël Guerreiro,2023-2024,24.9266862170088,26.848465298627808,25.6963781145646,24.76661013199616,66.33920296570898,65.3962581047271,"DF,MF",96.0114180241667,26.503360069369165,20.0,30.62276306370793,34.25814969026098,34.41623293519242,29.22461909775772,"DF,MF",87.8742932335431,29.0,32.34407484407483,36.71080607258754,36.78571428571428,Bayern Munich,27.63187429854096,23.0475151255346,28.960352422907484,33.28070881997583,31.32897603485839,34.76052672293199,"DF,MF",44.97354497354495,12000000.0,12000000.0,True,DF_3,0.9915172203938134,Progressive Defender
Raphaël Varane,2023-2024,22.67942583732057,23.548253353003,22.3891402714932,23.893434647639346,65.6867469879518,64.69842236367391,DF,57.16867340587641,20.53437833986462,20.0,20.53848107696213,22.97234071831567,32.979641960354265,22.94784753499948,DF,59.89820927770548,30.0,28.99568207260513,29.072966683359333,35.445002282062966,Manchester Utd,37.75053909885369,48.69904289259125,30.149700598802383,28.2205128205128,22.832244008714586,36.49797294500806,DF,35.10673234811163,20000000.0,20000000.0,True,DF_2,0.9952657762505883,Ball Winning Defender
Rasmus Carstensen,2023-2024,20.0,25.4611722524961,26.124275062137524,23.875144878302223,66.3418274869389,65.35592310591633,"DF,FW",29.89333161633721,40.48319327731092,20.0,31.7216695875398,43.148644303933125,35.5794597478997,34.90470338857595,"DF,FW",36.23581464712558,22.0,45.73481098602652,39.791164658634514,41.133489461358295,Köln,50.94981434902383,38.81820697621252,43.627272727272725,44.08941485864561,41.80293501048217,50.12188459395668,"DF,FW",33.96825396825386,2000000.0,2000000.0,True,DF_3,0.9952915710617337,Progressive Defender
Rasmus Kristensen,2023-2024,22.38636363636364,24.671420834085566,23.06213753106876,21.64605700083524,66.30330847198316,65.28994806699107,DF,57.47773270662974,25.6063122923588,24.727272727272723,27.725645864514863,28.770764119601324,28.85966030592192,27.51500994762001,DF,52.22130082210299,26.0,41.37462594404597,39.07630522088352,30.65407319952774,Roma,50.073710073710046,43.137634901731616,52.47126436781608,29.846153846153825,30.970464135021096,45.02826980720533,DF,44.01656314699793,10000000.0,10000000.0,True,DF_1,0.9899586590516972,Traditional Balanced Defender
Rasmus Nicolaisen,2023-2024,27.27272727272727,31.58459805156074,28.49264705882353,24.61876242318733,66.77533664068037,65.87728017748098,DF,38.10744103191466,24.870129870129865,20.0,23.882072880424825,21.939481009248446,42.00017604969631,25.98060554672477,DF,41.54158244682665,26.0,47.60113054230699,48.26950259137106,66.0408163265306,Toulouse,62.07269914926525,83.7071315780993,64.81694915254235,32.86434727098626,20.0,62.659346072694845,DF,44.01656314699793,6000000.0,6000000.0,True,DF_2,0.989954823399162,Ball Winning Defender
Rayan Aït-Nouri,2023-2024,26.499032882011605,33.60024638127502,31.3679354094579,31.95735282576767,62.08835341365461,61.325218358074856,"DF,MF",45.13939862211061,36.17250673854447,25.777777777777764,38.48898634506129,33.661574389413246,47.29807749895189,36.72282964861144,"DF,MF",40.5659075722588,22.0,52.45803313462311,54.51947324180442,37.02213279678068,Wolves,46.06300155707267,33.23092677931385,53.49156626506022,46.24478355652445,46.26262626262626,53.90394480409449,"DF,MF",31.42857142857129,35000000.0,35000000.0,True,DF_3,0.9896272458698476,Progressive Defender
Raúl Albiol,2023-2024,20.0,23.12776229006593,21.333814507398035,21.21737165241628,66.21916236374067,65.17169933735543,DF,60.326229261906285,24.232804232804213,24.425531914893607,21.920828389601965,20.74089318789873,32.94801253759236,24.797644164190213,DF,57.51906321121511,37.0,34.66310060060057,33.5715274892674,36.96240601503759,Villarreal,53.09781755377609,57.27006710939004,37.65624999999999,31.965166908563123,23.80116959064328,43.908002391567095,DF,31.42857142857129,1500000.0,1500000.0,True,DF_2,0.9945966719341344,Ball Winning Defender
Raúl Torrente,2023-2024,20.0,21.833789566003126,20.0,20.794435021999348,66.29042485732403,65.22662608745861,DF,35.899384027643634,22.75608635737252,20.0,22.47739350602376,20.954991599610903,30.284716299094253,23.070398090628306,DF,37.83410640383531,21.0,35.38037252322966,34.43205978996199,32.66122448979589,Granada,36.32163216321632,45.16566790698222,40.178571428571416,30.703018500486856,20.0,38.55439907184542,DF,26.027727546714782,3000000.0,3000000.0,True,DF_2,0.994227572953106,Ball Winning Defender
Reece Burke,2023-2024,20.0,27.332295204580827,24.86742756804213,25.18818532055713,66.07520993063162,65.10812725534217,DF,43.29963728457064,30.16949152542372,45.21212121212122,29.64479440069989,29.04186046511628,39.58657561297736,35.96569825352413,DF,39.131181356850384,26.0,39.1131498470948,41.08433734939759,37.8496703296703,Luton Town,40.89864158829676,44.54913166844425,37.463636363636354,36.71968709256843,39.69696969696968,45.79485690972459,DF,24.25770308123244,1800000.0,1800000.0,True,DF_1,0.9955031127035626,Traditional Balanced Defender
Reece James,2023-2024,20.0,23.13941131163044,21.12067919951485,20.681401314171246,66.0722891566265,65.0188327155308,DF,79.60380314639538,27.08727070594773,28.15686274509804,26.135342867344427,24.28118393234671,24.230830662188595,26.70629750484627,DF,66.72130917713565,23.0,27.1338306632424,28.07485260189693,23.244487056567586,Chelsea,23.67965367965367,22.57078282309428,30.430769230769208,23.598036006546643,22.804746494066865,26.652914860369364,DF,32.39606953892656,40000000.0,40000000.0,True,DF_3,0.9958517260258959,Progressive Defender
Reinildo Mandava,2023-2024,24.49197860962566,22.535133645632385,23.310839056434737,22.44059605316149,66.45438898450946,65.45368716428536,DF,67.09119395617367,22.712477396021686,24.33333333333333,23.25488561840633,21.98286413708689,27.33460043234774,24.06036065810291,DF,62.92806499284545,29.0,35.49714852467145,38.6007186641302,38.88392857142857,Atlético Madrid,28.959156785243746,27.63454419720944,37.6103896103896,31.78824217607488,30.441767068273087,37.803523044164734,DF,47.02104097452922,9000000.0,9000000.0,True,DF_1,0.9941738926618984,Traditional Balanced Defender
Renan Lodi,2023-2024,20.0,23.029404985346886,22.860681114551085,20.924670271507445,66.32407179739364,65.27835840572348,DF,52.31558388599145,26.91244239631336,20.0,29.37481668659611,28.52713178294573,30.287614545247408,27.19393249190009,DF,56.557147819782855,25.0,33.42402004653658,34.548761082064104,35.531841652323564,Marseille,27.903694479036936,35.94047801049786,30.04444444444444,33.87878787878787,32.380952380952365,37.25068404584609,DF,49.2682926829268,18000000.0,18000000.0,True,DF_3,0.9912904561597001,Progressive Defender
Renato Tapia,2023-2024,20.0,29.79853582519591,21.43981301129721,23.33756725218666,66.43415768336503,65.43669409670802,"MF,DF",46.77569591998798,23.36574420344053,20.0,24.45750820656954,29.42931978728469,34.7566040957873,26.13705990596081,"MF,DF",51.24879237361786,28.0,42.0914694598905,45.610294581467215,42.78787878787879,Celta Vigo,49.43722943722943,37.32541651896489,41.32781456953642,42.03735359290914,30.5691056910569,47.47567872448705,"MF,DF",35.70593149540519,5000000.0,5000000.0,True,DF_1,0.9953343305399581,Traditional Balanced Defender
Rhys Norrington-Davies,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,30.82995299723133,20.0,20.0,20.909341585220115,20.0,20.736133540124385,20.32091758720303,DF,28.48047550748124,24.0,20.476499066061823,20.832961475531743,20.926108374384235,Sheffield Utd,21.60358448296188,20.553349195538534,20.90399999999998,20.0,20.0,20.80283807516159,DF,20.0,2500000.0,2500000.0,True,DF_3,0.998028065837056,Progressive Defender
Ricard Sánchez,2023-2024,33.090909090909086,28.557684641347954,28.83787661406025,23.9721751099968,66.01141407736208,65.13632215392352,DF,35.899384027643634,33.091410197519515,20.0,38.16755237750756,47.69475638871693,46.17927785223995,37.18712318402689,DF,37.83410640383531,23.0,35.38037252322966,36.23606726370724,34.963265306122445,Granada,52.64326432643264,43.68533450068917,35.133928571428555,29.51379422265496,47.083333333333336,44.9648397283729,DF,26.027727546714782,2500000.0,2500000.0,True,DF_3,0.987558485425432,Progressive Defender
Ricardo Rodríguez,2023-2024,24.36363636363636,26.13244134186541,23.59358288770053,21.34653575346841,66.01517179830432,65.01954677252552,DF,32.57613804648767,29.966777408637867,34.3448275862069,33.82844895867304,42.66812190412223,50.9993399409923,38.7838938032733,DF,45.102177548001286,30.0,52.27750043036665,51.89485213581598,43.51020408163265,Torino,49.922992299229925,51.06208009433814,54.39130434782607,49.11087035030697,31.32897603485839,56.2319347035455,DF,55.97883597883584,3500000.0,3500000.0,True,DF_1,0.9937436940588542,Traditional Balanced Defender
Ricardo Visus,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,42.70212263644753,20.0,20.0,20.0,20.0,20.45159059643992,20.07238319518761,DF,51.97035996833424,22.0,20.9764099359475,21.533406352683446,21.86832298136644,Betis,21.95318110010049,23.239268886242407,21.111475409836043,20.93948717948717,20.0,21.88819713537373,DF,44.97354497354495,150000.0,150000.0,True,DF_3,0.9966305268007503,Progressive Defender
Riccardo Calafiori,2023-2024,25.874125874125863,28.674239062915944,28.20421753607102,24.94573118079768,66.40611225389361,65.49006330276988,DF,48.64464619148799,28.01068090787716,52.50000000000001,31.159869061311145,29.811046511627907,41.49732854408691,38.07167444557616,DF,47.53661424578045,21.0,45.0843260321933,48.039430449069,82.45847176079735,Bologna,56.76198605776071,51.51229672790637,51.74581939799329,36.88965715932008,32.93532338308456,59.430657818028045,DF,62.85714285714287,30000000.0,30000000.0,True,DF_2,0.9807821524937372,Ball Winning Defender
Riccardo Marchizza,2023-2024,20.0,24.18848167539265,24.43697478991596,21.477857289832865,66.47925033467202,65.45153287103568,DF,42.91417165668662,25.676442762535466,48.689655172413794,27.344881889763773,26.301575393848456,28.83360248149273,32.938339479323815,DF,45.79796015706118,25.0,24.339201586908008,26.28601361969617,29.360995850622384,Frosinone,29.387726927590244,32.05796288833207,25.55737704918032,23.757948717948707,20.0,28.162891784614764,DF,29.66183574879229,2500000.0,2500000.0,True,DF_3,0.9914834590609418,Progressive Defender
Riccardo Pagano,2023-2024,20.0,20.51904675934284,20.0,20.32921140016704,66.25741059475999,65.18302839064644,"MF,DF",57.47773270662974,20.0,20.0,20.6438038220429,20.0,20.664474522944115,20.25017496896445,"MF,DF",52.22130082210299,18.0,21.187479219113648,22.00803212851404,20.0,Roma,23.34152334152333,20.92550539606926,21.29885057471262,21.23076923076922,20.0,21.527842230731057,"MF,DF",44.01656314699793,2500000.0,2500000.0,True,DF_3,0.9981487600122684,Progressive Defender
Rick Karsdorp,2023-2024,20.0,24.152374074742728,21.53106876553437,21.316845600668188,66.2344616561484,65.19378431509598,DF,57.47773270662974,33.70431893687707,29.45454545454545,26.43803822042904,25.581395348837205,27.30921975238558,29.473048224220417,DF,52.22130082210299,28.0,34.84349023892081,38.07228915662648,31.98583234946872,Roma,34.47993447993447,27.404043168554097,34.287356321839084,29.846153846153825,41.94092827004219,38.37300168203697,DF,44.01656314699793,5000000.0,5000000.0,True,DF_3,0.9883841315333559,Progressive Defender
Rico Henry,2023-2024,20.0,21.02484126100032,20.0,20.290746837948213,66.28800917957544,65.21462426592724,DF,56.70680145086171,25.018400802944107,25.473684210526315,22.815672137368363,25.27969830295411,25.07203468020235,25.13138367180917,DF,52.576169235920986,26.0,23.49315341929817,24.22743606002959,24.263038548752824,Brentford,26.95563227208793,21.5963174467086,22.914040114613165,23.382153846153848,23.7037037037037,24.845935275492547,DF,31.42857142857129,20000000.0,20000000.0,True,DF_3,0.9978074685326331,Progressive Defender
Rico Lewis,2023-2024,23.249516441005795,21.763087088836578,23.29411764705881,21.26122727716172,66.36501561802766,65.34043926050994,"DF,MF",93.36209301826456,23.915519696250584,20.0,25.574514194899947,24.67038247165096,25.21225427973513,24.00215650765104,"DF,MF",90.45467033099854,18.0,26.53458100266608,27.742445190598445,25.532801961986504,Manchester City,28.17237531118547,23.7850537970535,27.40983606557375,25.10128785241907,25.113077679449336,27.911034637856645,"DF,MF",59.215686274509714,38000000.0,38000000.0,True,DF_3,0.9989447094901862,Progressive Defender
Ridgeciano Haps,2023-2024,20.0,22.42657628549197,20.0,20.47399064337776,66.25185674203664,65.18673454399331,DF,35.52593737256669,26.57894736842105,27.70370370370369,22.337007874015747,24.505162164980707,23.920132828132303,25.618042608017348,DF,33.4792084366575,30.0,23.783783783783782,25.750273822562963,25.824440619621345,Genoa,22.67611176702082,23.98397517541624,23.22857142857142,22.28215509187168,29.17107583774249,26.114617748254275,DF,44.97354497354495,900000.0,900000.0,True,DF_3,0.9931997984797829,Progressive Defender
Ridle Baku,2023-2024,23.7250554323725,35.821454503764286,33.31092436974789,27.77006090394272,65.83668005354751,64.99492890238348,"DF,MF",36.82312793767304,42.5563909774436,20.0,41.86233172466345,44.82978158988416,42.39395716799472,39.11357339422455,"DF,MF",40.79493195347095,25.0,42.72727272727271,42.26728696966082,45.25373134328356,Wolfsburg,46.87747035573122,36.19634443121211,49.911764705882334,29.81553769613469,42.51082251082251,48.149914880492176,"DF,MF",36.32653061224481,7000000.0,7000000.0,True,DF_3,0.9965662664499987,Progressive Defender
Ritsu Doan,2023-2024,44.862579281183926,42.732129501015066,51.53300404131119,37.12698984674735,65.96385542168674,65.47978732947122,"DF,MF",44.81746185049256,40.5026455026455,33.0,44.47542030219195,42.46171298922289,41.00905623288792,41.74268559125107,"DF,MF",40.51060196162257,25.0,50.93753093753091,48.55308380858856,30.663865546218474,Freiburg,48.35696413678062,31.53179723502304,43.495049504950494,50.60043956043954,62.48366013071894,53.89722803830668,"DF,MF",35.10673234811163,18000000.0,18000000.0,True,DF_3,0.9825880230305822,Progressive Defender
Robert Andrich,2023-2024,27.0219435736677,29.06590346269526,28.434077079107496,23.908490780787613,66.43049811185038,65.51177014364798,"MF,DF",84.91447213100679,26.98757763975155,25.859154929577457,30.49268841394824,30.442216681084915,35.80420100114837,30.21263236154846,"MF,DF",83.00160901352038,28.0,42.12911601557888,41.92162150406679,48.77551020408161,Leverkusen,38.73278236914599,30.65437788018432,34.819672131147534,41.10078157136981,46.26262626262626,46.97199208768694,"MF,DF",83.49206349206337,17000000.0,17000000.0,True,DF_1,0.9875466347557963,Traditional Balanced Defender
Robert Gumny,2023-2024,20.0,21.68417969465088,21.76757532281205,20.734119998637144,66.19858745326131,65.14179537751659,DF,45.80902710707616,20.7735946364105,20.0,21.56321596924129,20.88437602358334,25.15099247601556,21.546379042084475,DF,39.575030121684776,25.0,23.83906633906632,25.28760811270157,27.64745762711864,Augsburg,32.20404500586733,25.94831356689632,21.448717948717924,23.808731808731807,28.02469135802467,27.726560927994903,DF,33.96825396825386,2000000.0,2000000.0,True,DF_3,0.9902897120419369,Progressive Defender
Robert Skov,2023-2024,27.04895104895104,36.86390871492891,29.51176470588236,25.682581855122294,66.36651870640456,65.50527205233162,"DF,FW",59.50808061296762,30.204081632653057,37.70212765957447,35.53502343998906,36.342784326218535,36.99878054170988,36.50677390914484,"DF,FW",51.01625933875387,27.0,35.68299440639865,37.75523145212428,29.027611044417764,Hoffenheim,36.96382713331863,28.393396721693986,37.779720279720266,32.187941787941774,26.28019323671497,36.59263240035175,"DF,FW",30.96681096681089,5000000.0,5000000.0,True,DF_3,0.996820004248269,Progressive Defender
Roberto Gagliardini,2023-2024,24.01913875598086,39.22429505113708,35.90817790530845,32.423354761746964,67.4859437751004,66.714644451724,"MF,DF",35.41175713089949,33.103802672147985,34.3448275862069,33.43107973572267,30.00648568516631,51.28567545528675,36.87549623504526,"MF,DF",42.08497153371655,29.0,56.4745276249701,50.30084409494264,55.80952380952381,Monza,52.70803270803269,37.064185939675816,49.81433224755698,56.13412228796844,61.26984126984126,62.51133906554061,"MF,DF",39.79458450046688,3000000.0,3000000.0,True,DF_1,0.9859912084298323,Traditional Balanced Defender
Roberto Massimo,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"FW,DF",78.23879123473483,20.0,20.0,20.56586147070597,20.0,20.60328372942209,20.222973579948125,"FW,DF",67.49031437969974,22.0,20.629120740852567,20.0,20.0,Stuttgart,20.0,20.46574302241609,21.527027027027025,20.0,20.0,20.4207696683375,"FW,DF",51.74603174603168,800000.0,800000.0,True,DF_3,0.9977251875156137,Progressive Defender
Robin Gosens,2023-2024,47.76859504132232,39.12358879087472,37.11903659101435,28.86161559452154,65.73561853045986,65.09122385144175,"DF,MF",33.12729379949778,45.71428571428572,47.13043478260869,45.70708661417323,57.728316199221474,47.540130365875456,51.04570282483198,"DF,MF",35.90729132884218,29.0,58.76827647319449,62.16867469879519,58.04028103044497,Union Berlin,64.64646464646464,45.11279885675748,55.02066115702478,56.405128205128186,50.18242122719735,66.92434673409055,"DF,MF",35.10673234811163,12000000.0,12000000.0,True,DF_3,0.996178533857348,Progressive Defender
Robin Knoche,2023-2024,24.62809917355372,24.18328504800385,25.13571097730429,25.06378033972659,66.29221109791277,65.31900347860602,DF,33.12729379949778,22.571428571428573,20.0,22.337007874015747,23.23385567421896,40.15823975234184,25.04989549138579,DF,35.90729132884218,31.0,40.92256190616844,41.08433734939759,33.7367681498829,Union Berlin,43.18181818181819,44.44312422057728,57.82231404958678,28.2205128205128,20.0,43.659144148147696,DF,35.10673234811163,2500000.0,2500000.0,True,DF_2,0.9836373930594156,Ball Winning Defender
Robin Koch,2023-2024,26.36363636363636,34.37836993045244,27.82056707575116,31.35423041182204,65.6760374832664,64.86231172640676,DF,45.33857017148499,21.25680770842059,20.0,23.20138064933664,23.64004044489383,48.92186886533173,26.41185853932509,DF,43.95959520538587,27.0,41.32531202298642,41.61291405175017,54.14947965941342,Eint Frankfurt,52.075471698113176,75.69333891914535,51.25531914893614,34.09230769230769,20.0,54.071882465962126,DF,40.57142857142859,18000000.0,18000000.0,True,DF_2,0.9936653218049954,Ball Winning Defender
Robin Le Normand,2023-2024,26.36363636363636,24.215977178732228,27.394957983193265,23.76870066115508,66.57598134473376,65.62619886716806,DF,44.45689266628034,20.69799906933457,20.0,22.190944881889763,20.0,44.3913215147865,24.568365161914265,DF,43.91794244101935,26.0,36.11226611226608,38.32515246169862,55.6679841897233,Real Sociedad,46.457164234942,59.93696012129191,40.01476014760146,34.834008097165984,20.0,47.78435385197534,DF,51.74603174603168,40000000.0,40000000.0,True,DF_2,0.9944009120187173,Ball Winning Defender
Rodrigo Riquelme,2023-2024,26.7379679144385,38.75998897767979,37.657808300985366,27.321788159484484,66.31669535283993,65.5159802215869,"DF,MF",67.09119395617367,34.01446654611211,41.66666666666666,38.227359463075466,39.82864137086902,30.79816174762306,38.758926780335145,"DF,MF",62.92806499284545,23.0,35.49714852467145,36.06425702811245,31.330357142857142,Atlético Madrid,37.02239789196309,27.27099447353279,39.8116883116883,24.286633518572664,47.84471218206159,39.25137037777735,"DF,MF",47.02104097452922,25000000.0,25000000.0,True,DF_3,0.9877936700450782,Progressive Defender
Rogério,2023-2024,23.7250554323725,22.34391918574285,22.9579831932773,21.295010150657102,66.63989290495314,65.61709782422277,DF,36.82312793767304,23.00751879699247,20.0,24.523241046482088,30.50490759572022,35.01712421853763,26.32964036719246,DF,40.79493195347095,25.0,28.59950859950858,26.68018609089825,26.012793176972263,Wolfsburg,35.927389840433285,28.27813159817508,28.724264705882334,27.01109835438192,27.503607503607483,30.956993220756395,DF,36.32653061224481,5000000.0,5000000.0,True,DF_3,0.9950858340042845,Progressive Defender
Romain Perraud,2023-2024,20.0,21.06565352360653,20.0,20.0,66.26506024096385,65.18866709823448,"DF,FW",43.003455454682026,25.5739058629232,29.043478260869563,22.150620742959266,20.0,22.87476407396368,24.56474834157769,"DF,FW",44.08136074131928,25.0,24.39565960012054,26.57174151150052,26.62230919765165,Nice,24.23775025317438,28.563215768581465,26.862348178137623,21.32946298984033,23.656821378340343,26.88666567321116,"DF,FW",69.26108374384226,5000000.0,5000000.0,True,DF_3,0.9923702791934786,Progressive Defender
Ronaël Pierre-Gabriel,2023-2024,20.0,24.48368051687645,20.0,21.3501169655787,66.30310716550412,65.25615462835032,DF,29.816925289206527,26.72268907563024,20.0,21.69964209019325,23.27603640040444,24.449965744565315,23.408939413942328,DF,35.98063145970397,25.0,28.70716076901642,28.62541073384446,27.765920826161768,Nantes,35.80405828193439,30.34056423513543,33.250814332247536,22.562237762237736,25.25252525252523,31.38686552397553,DF,36.969696969696834,3500000.0,3500000.0,True,DF_1,0.9946206175577544,Traditional Balanced Defender
Ruan,2023-2024,20.0,23.7215538065023,23.01960784313724,22.125812307611344,66.0460021905805,65.02131831997691,DF,37.768334299143646,24.964147821290663,20.0,22.74942102825381,23.0382595648912,28.253069804961093,23.77542591041936,DF,41.39567040883298,24.0,36.65867050482432,36.3233579479207,48.96950240770466,Sassuolo,38.45318860244231,45.55939413238482,35.47302904564314,34.23465423465423,36.99346405228758,45.09102938359583,DF,27.365079365079325,3800000.0,3800000.0,True,DF_1,0.9890812743432359,Traditional Balanced Defender
Ruben Aguilar,2023-2024,23.39393939393939,25.934399088338687,25.20746741810496,24.378937588913285,66.30742751224678,65.34636934267401,DF,49.081621702830894,36.70506912442396,41.517241379310335,36.511468675111246,50.22589458252814,42.03867778377342,42.95397508469601,DF,57.657551563097925,30.0,52.32022636354763,50.8490599566407,48.118887823585816,Lens,56.79653679653677,44.15585941762568,62.971830985915496,44.37015615962984,31.55555555555556,56.93433426667832,DF,54.49163449163446,5000000.0,5000000.0,True,DF_1,0.9920812318388129,Traditional Balanced Defender
Rubén Duarte,2023-2024,29.25619834710744,27.88769747822308,27.99307958477508,22.56385848008884,66.17013508579772,65.2456255832368,DF,37.26439593930418,29.920634920634924,27.428571428571427,31.65077239245385,33.800153335037045,40.91670873296312,33.09511516314693,DF,45.05744129232279,27.0,42.795286636117055,39.44376931356548,46.56835637480796,Alavés,43.8417230152767,44.55845707458608,45.06690140845068,39.86580820060995,28.62354892205638,47.66735934576197,DF,44.01656314699793,3000000.0,3000000.0,True,DF_1,0.9962820800396464,Traditional Balanced Defender
Rubén Peña,2023-2024,20.0,29.72503761923119,28.76660341555976,23.76032577079697,66.0722891566265,65.11512007954813,"DF,FW",39.85791857145923,39.54887218045113,33.0,41.73960813037903,51.51472278716065,39.19738269994598,42.48944885408205,"DF,FW",41.523401015204215,32.0,50.24453024453024,47.11811877736023,56.76262900597499,Osasuna,58.121212121212125,34.87235754516858,50.19433198380564,45.23995407577496,46.26262626262626,56.77265113125639,"DF,FW",36.32653061224481,2200000.0,2200000.0,True,DF_3,0.9936519797734098,Progressive Defender
Ryan Giles,2023-2024,20.0,21.12804541608936,23.244951712028083,20.39909117850439,66.2504563709383,65.1934313493788,"DF,MF",43.29963728457064,21.45278450363195,20.0,23.70953630796149,30.04651162790698,24.96972814060618,24.064041013333387,"DF,MF",39.131181356850384,23.0,24.132572939912365,25.50026191723413,23.966593406593404,Luton Town,21.67189132706372,26.9241140603304,24.109090909090902,23.58279009126465,23.282828282828262,25.54099439023296,"DF,MF",24.25770308123244,4500000.0,4500000.0,True,DF_3,0.9947161288271005,Progressive Defender
Rúben Dias,2023-2024,20.0,27.05234835534636,26.58823529411765,22.942863646710663,66.16510486390004,65.17724228660113,DF,93.36209301826456,21.06786900806833,20.0,23.00166148956151,26.227176628867944,47.324848193763074,26.602527686862324,DF,90.45467033099854,26.0,45.4848659103978,42.121271973138434,61.49601471489882,Manchester City,57.35942999399091,68.57485706218677,45.934426229508176,46.78176122520013,30.2261553588987,58.78810025066001,DF,59.215686274509714,80000000.0,80000000.0,True,DF_2,0.9950668495785588,Ball Winning Defender
Rúben Vinagre,2023-2024,20.0,21.10729975326471,20.0,20.0,66.26506024096385,65.18883245989197,"DF,FW",34.39443693258644,22.363445378151244,20.0,23.488071453754834,26.97674418604649,22.31993600524052,23.17411648354311,"DF,FW",37.54556370153865,24.0,22.176089132610844,21.743407739485058,21.06717123935664,Hellas Verona,25.972771190162494,21.470892504467216,21.12251655629136,21.150392464678173,27.8078078078078,23.63380801678336,"DF,FW",39.79458450046688,2400000.0,2400000.0,True,DF_3,0.9940616344324003,Progressive Defender
Saba Sazonov,2023-2024,20.0,20.55749466744231,20.0,20.89769050231228,66.33645693886658,65.26785572094599,DF,32.57613804648767,20.0,20.0,20.69142244793365,20.0,21.95271432699161,20.46728693106624,DF,45.102177548001286,21.0,26.45550008607331,28.587075575027363,22.938775510204067,Torino,30.88108810881088,30.67759003242873,26.550724637681142,26.61610689779702,20.0,28.42987260018416,DF,55.97883597883584,2800000.0,2800000.0,True,DF_1,0.9944039853182696,Traditional Balanced Defender
Sacha Boey,2023-2024,20.0,20.3804702943682,20.0,20.397217510999667,66.24034599938214,65.16602381999348,DF,96.0114180241667,20.0,20.0,20.0,20.0,20.83815307762744,20.13434335943502,DF,87.8742932335431,22.0,21.299376299376284,20.0,21.119047619047613,Bayern Munich,21.09026775693441,21.219006050213835,22.98678414096914,20.0,20.0,21.212555379001618,DF,44.97354497354495,18000000.0,18000000.0,True,DF_3,0.9980511874386888,Progressive Defender
