Player,Season,Gls_Contribution,Sh_Contribution,SoT_Contribution,xG_Contribution,G-xG_Contribution,Total_Player_Contribution_att,Pos_x,Team_Att_Score,xAG_Contribution,Ast_Contribution,KP_Contribution,PPA_Contribution,PrgP_Contribution,Total_Player_Contribution_mid,Pos_y,Team_Mid_Score,Age,Tkl_Contribution,TklW_Contribution,Int_Contribution,Squad,Blocks_Contribution,Clr_Contribution,Def 3rd_Contribution,Mid 3rd_Contribution,Att 3rd_Contribution,Total_Player_Contribution_def,Pos,Team_Def_Score,MarketValue,MarketValue
Rachad Fettal,2023-2024,20.0,20.503844553002253,20.0,20.347463366911413,66.27944614278007,65.2047030701323,FW,43.80443414246775,20.0,20.0,20.66962976332828,20.0,20.0,20.14943292874692,FW,40.843445339401285,18.0,20.53370906451473,20.906853219328912,20.0,Almería,20.0,20.0,20.95762711864405,20.0,20.0,20.37388628755462,FW,27.365079365079325,0.0,0.0
Radamel Falcao,2023-2024,25.26645768025077,27.91253211778492,28.15294117647059,30.8009357246296,66.38825980614185,65.51868960254795,"FW,DF",32.4662502951087,22.613240418118465,20.0,22.97708009428757,21.96990424076606,21.70606529823583,21.982851664726844,"FW,DF",40.25958740397104,37.0,23.75375375375375,24.53426609664462,23.139146567717983,Rayo Vallecano,22.010347376201032,21.44871824560591,21.21505376344086,24.99727223131478,24.186795491143315,24.21722606427268,"FW,DF",42.22222222222218,800000.0,800000.0
Radu Drăgușin,2023-2024,20.0,20.41381047480253,20.0,20.248115336782785,66.144578313253,65.06938014370239,DF,71.56311033846286,20.0,20.0,20.0,20.0,21.235390696668148,20.19801458806901,DF,83.74054646921347,21.0,22.33313423921156,22.24400929660992,27.262776659959748,Tottenham,24.63057541709224,27.747671409668925,25.059701492537293,20.0,20.0,24.698274681213192,DF,33.42701014832161,25000000.0,25000000.0
Rafa Marín,2023-2024,20.0,26.836004481126675,24.79584775086504,22.56385848008884,66.3161737860533,65.31432105800165,DF,37.26439593930418,21.98412698412697,20.0,23.42669776248642,21.8400204446716,39.88378484491558,24.81672208102722,DF,45.05744129232279,21.0,38.70382493219861,39.44376931356548,58.11981566820276,Alavés,58.60088488187661,65.91363713944358,47.45422535211266,31.174517112843105,20.0,51.883000392094246,DF,44.01656314699793,7500000.0,7500000.0
Rafa Mir,2023-2024,26.6403162055336,27.41799886042336,29.51176470588236,25.27618092561712,66.79079956188389,65.8796457149833,"FW,MF",43.38033610198956,22.027940513744923,20.0,23.219019110214507,20.87819157586597,20.459563594258427,21.46791241844636,"FW,MF",48.77928169568211,26.0,20.96940556051027,21.45723281896481,21.029666818804188,Sevilla,22.08668968162639,20.373439029631555,20.892105263157887,21.189224277831865,20.0,21.24369941987001,"FW,MF",37.63668430335096,2500000.0,2500000.0
Rafael Borré,2023-2024,33.575757575757564,31.834776232681985,32.17505882352941,28.659172350662544,65.45339251743816,64.66827512616545,FW,44.198484750928245,30.83467094703048,20.0,29.4645178698457,28.19009100101112,27.773369191620723,27.695548151913947,FW,44.32988711655102,27.0,25.59334168605689,26.727765763910327,22.269617706237405,Werder Bremen,27.59670437089792,23.67254689013472,22.23762376237624,24.7170904409398,38.6379928315412,28.5694522094788,FW,37.63668430335096,16000000.0,16000000.0
Rafael Leão,2023-2024,38.08612440191386,50.43075585461281,45.83110075713454,45.56112684076493,66.16670764691418,65.7383781889746,FW,73.97463138239651,62.391304347826086,53.42857142857143,52.0659219923091,66.07128113389294,44.262848880811305,59.30971336194198,FW,63.55141833700728,24.0,29.38438438438436,30.13061254025109,31.51020408163265,Milan,36.844191231112205,29.99562716539405,23.71167883211677,29.71883289124667,40.63492063492063,35.072127970879016,FW,41.37998056365401,90000000.0,90000000.0
Rafael Tolói,2023-2024,20.0,21.3404695528854,20.0,20.29275892679214,66.25827252672661,65.18645257341323,DF,66.12452514326185,20.4881223560039,20.0,21.06956882105984,22.63687969236401,29.831621613998884,22.480869739402788,DF,67.80987554166101,32.0,31.022441691283444,28.228034087569785,32.32268907563024,Atalanta,27.679277244494635,33.6165358231135,28.69230769230768,29.05529811553908,35.87301587301586,34.434589389829824,DF,48.11791383219955,2500000.0,2500000.0
Raffaele Di Gennaro,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,88.03425407250015,20.0,20.0,20.0,20.0,20.0,20.0,GK,74.19843063048502,29.0,20.0,20.0,20.0,Inter,20.0,20.0,20.0,20.0,20.0,20.0,GK,90.99567099567088,300000.0,300000.0
Raheem Sterling,2023-2024,36.07655502392343,42.87285384187896,43.534263189812,34.763695140377386,67.22891566265059,66.61462162469829,"FW,MF",79.60380314639538,38.76042245692051,36.31372549019608,36.73275327457575,44.9735729386892,35.714513888129176,40.09462289605332,"FW,MF",66.72130917713565,28.0,30.700745994863617,28.972058446552147,34.05944391179291,Chelsea,31.95887445887444,23.30529220112124,27.30153846153845,29.59476268412437,36.82847896440129,33.50572667379321,"FW,MF",32.39606953892656,35000000.0,35000000.0
Raimane Daou,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,"DF,MF",52.31558388599145,20.0,20.0,20.0,20.0,20.0,20.0,"DF,MF",56.557147819782855,18.0,20.55933416860568,20.909297567629004,20.0,Marseille,20.0,20.91088445774273,21.25555555555556,20.0,20.0,20.59114459767283,"DF,MF",49.2682926829268,150000.0,150000.0
Ramy Bensebaini,2023-2024,20.0,27.61542122798665,20.0,24.530156243558544,65.90093708165996,64.90666225000908,DF,67.83722876826991,21.8796992481203,20.0,23.60463939436874,27.509850884648067,36.80635458341849,25.51504823459444,DF,57.61692740216975,28.0,40.96074176366145,39.89982401516177,40.544109277177,Dortmund,41.036349574632624,36.98552936687311,43.96969696969697,35.424416379640235,31.55555555555556,44.257257930175626,DF,47.02104097452922,7000000.0,7000000.0
Ramón Terrats,2023-2024,20.0,24.170349720087938,21.333814507398035,21.21737165241628,66.21916236374067,65.17583906349478,"MF,DF",60.326229261906285,28.46560846560845,28.85106382978724,25.122209038938607,24.445359127392447,27.93587865207273,27.61767520801388,"MF,DF",57.51906321121511,22.0,29.970908408408377,32.602132668605435,23.180451127819524,Villarreal,31.74438687392053,23.288535333181454,29.41666666666664,30.63570391872277,23.80116959064328,30.2956913067463,"MF,DF",31.42857142857129,4000000.0,4000000.0
Randal Kolo Muani,2023-2024,23.181818181818176,22.99549373551092,21.564113415150224,24.761451463022137,66.10441767068272,65.11865975255074,FW,45.33857017148499,20.0,20.0,20.0,20.910010111223457,20.74797936720684,20.308846722524848,FW,43.95959520538587,24.0,20.0,20.0,20.0,Eint Frankfurt,20.0,20.409509844993703,20.0,20.0,20.0,20.074877023953405,FW,40.57142857142859,45000000.0,45000000.0
Randy Nteka,2023-2024,25.26645768025077,26.9234656030618,26.794117647058822,29.20079709875855,66.35927167315879,65.45829993435592,"FW,MF",32.4662502951087,27.8397212543554,37.33333333333333,26.698430212147045,24.924760601915185,23.6558542105054,29.35738484205271,"FW,MF",40.25958740397104,25.0,25.89875589875588,23.62741287731572,22.09276437847864,Rayo Vallecano,26.031042128603097,23.98397517541624,21.21505376344086,25.99672667757773,36.74718196457327,27.69571689846023,"FW,MF",42.22222222222218,1500000.0,1500000.0
Rani Khedira,2023-2024,20.0,21.792836449144502,21.711903659101417,21.687926779908857,66.31936195486169,65.27333387165405,MF,33.12729379949778,20.857142857142858,20.0,23.895013123359565,25.389759457031627,29.937160441295244,23.789731195007853,MF,35.90729132884218,29.0,41.537931373996926,41.08433734939759,43.24683840749415,Union Berlin,30.303030303030305,32.72381808742379,41.01239669421486,42.312820512820494,24.31177446102817,42.32907269254767,MF,35.10673234811163,5000000.0,5000000.0
Raoul Bellanova,2023-2024,24.36363636363636,37.83982935815395,25.390374331550788,28.976905023122736,66.62204373047746,65.76418938412706,DF,32.57613804648767,55.59563360227812,70.20689655172416,55.953967292549954,62.61606917974979,43.9207505056476,61.958021295245366,DF,45.102177548001286,23.0,45.82200034429331,51.89485213581598,34.69387755102039,Torino,48.56285628562856,37.472420053065214,44.56521739130434,42.49476345250992,42.65795206971678,50.42574705398347,DF,55.97883597883584,15000000.0,15000000.0
Raphaël Guerreiro,2023-2024,24.9266862170088,26.848465298627808,25.6963781145646,24.76661013199616,66.33920296570898,65.3962581047271,"DF,MF",96.0114180241667,26.503360069369165,20.0,30.62276306370793,34.25814969026098,34.41623293519242,29.22461909775772,"DF,MF",87.8742932335431,29.0,32.34407484407483,36.71080607258754,36.78571428571428,Bayern Munich,27.63187429854096,23.0475151255346,28.960352422907484,33.28070881997583,31.32897603485839,34.76052672293199,"DF,MF",44.97354497354495,12000000.0,12000000.0
Raphaël Varane,2023-2024,22.67942583732057,23.548253353003,22.3891402714932,23.893434647639346,65.6867469879518,64.69842236367391,DF,57.16867340587641,20.53437833986462,20.0,20.53848107696213,22.97234071831567,32.979641960354265,22.94784753499948,DF,59.89820927770548,30.0,28.99568207260513,29.072966683359333,35.445002282062966,Manchester Utd,37.75053909885369,48.69904289259125,30.149700598802383,28.2205128205128,22.832244008714586,36.49797294500806,DF,35.10673234811163,20000000.0,20000000.0
Raphinha,2023-2024,32.05741626794258,43.75609929835808,39.854955680902506,36.13644950612618,67.10843373493975,66.45705974921171,"FW,MF",81.70626488957568,41.27924340467894,54.03636363636363,40.966591429900575,39.84496124031007,29.63436281033454,44.05660080773926,"FW,MF",78.49661710218801,26.0,28.28323945661946,27.43469746755616,36.30239021678709,Barcelona,39.30044244093831,25.53445766078765,27.505535055350546,27.58330458778888,27.503607503607483,32.55580299555014,"FW,MF",45.97402597402594,50000000.0,50000000.0
Rasmus Carstensen,2023-2024,20.0,25.4611722524961,26.124275062137524,23.875144878302223,66.3418274869389,65.35592310591633,"DF,FW",29.89333161633721,40.48319327731092,20.0,31.7216695875398,43.148644303933125,35.5794597478997,34.90470338857595,"DF,FW",36.23581464712558,22.0,45.73481098602652,39.791164658634514,41.133489461358295,Köln,50.94981434902383,38.81820697621252,43.627272727272725,44.08941485864561,41.80293501048217,50.12188459395668,"DF,FW",33.96825396825386,2000000.0,2000000.0
Rasmus Højlund,2023-2024,46.79425837320573,36.85420342676422,43.89140271493211,42.76161794004539,70.89156626506023,70.38547499361661,FW,57.16867340587641,28.550053437833988,31.555555555555543,35.07747015494029,30.40319251410484,27.25979974053712,31.666653810869988,FW,59.89820927770548,20.0,25.497361266592023,25.773706071228656,21.029666818804188,Manchester Utd,26.945863125638382,26.196384260900373,22.029940119760475,23.523076923076925,36.99346405228758,28.02512820355006,FW,35.10673234811163,65000000.0,65000000.0
Rasmus Kristensen,2023-2024,22.38636363636364,24.671420834085566,23.06213753106876,21.64605700083524,66.30330847198316,65.28994806699107,DF,57.47773270662974,25.6063122923588,24.727272727272723,27.725645864514863,28.770764119601324,28.85966030592192,27.51500994762001,DF,52.22130082210299,26.0,41.37462594404597,39.07630522088352,30.65407319952774,Roma,50.073710073710046,43.137634901731616,52.47126436781608,29.846153846153825,30.970464135021096,45.02826980720533,DF,44.01656314699793,10000000.0,10000000.0
Rasmus Nicolaisen,2023-2024,27.27272727272727,31.58459805156074,28.49264705882353,24.61876242318733,66.77533664068037,65.87728017748098,DF,38.10744103191466,24.870129870129865,20.0,23.882072880424825,21.939481009248446,42.00017604969631,25.98060554672477,DF,41.54158244682665,26.0,47.60113054230699,48.26950259137106,66.0408163265306,Toulouse,62.07269914926525,83.7071315780993,64.81694915254235,32.86434727098626,20.0,62.659346072694845,DF,44.01656314699793,6000000.0,6000000.0
Rassoul Ndiaye,2023-2024,20.0,23.79271962732405,21.92399791775115,20.90731721011186,66.30989072569346,65.26357768357096,"MF,FW",31.22829609598008,22.54093732354601,20.0,21.61172956828672,24.806943362634907,26.784216529086365,23.06360811351286,"MF,FW",34.99382954524767,21.0,35.08204633204632,37.273914936855846,23.55135773317589,Le Havre,22.27691277415033,22.170895563822107,29.25597269624573,41.78520995912299,24.814814814814795,32.71379540916556,"MF,FW",44.97354497354495,2500000.0,2500000.0
Rayan Aït-Nouri,2023-2024,26.499032882011605,33.60024638127502,31.3679354094579,31.95735282576767,62.08835341365461,61.325218358074856,"DF,MF",45.13939862211061,36.17250673854447,25.777777777777764,38.48898634506129,33.661574389413246,47.29807749895189,36.72282964861144,"DF,MF",40.5659075722588,22.0,52.45803313462311,54.51947324180442,37.02213279678068,Wolves,46.06300155707267,33.23092677931385,53.49156626506022,46.24478355652445,46.26262626262626,53.90394480409449,"DF,MF",31.42857142857129,35000000.0,35000000.0
Rayan Cherki,2023-2024,23.181818181818176,51.270498157402,41.99999999999999,37.66900060976892,68.51405622489959,67.86247880763831,"MF,FW",47.7801386474363,44.793388429752056,59.00000000000001,49.29980021154071,52.727272727272734,48.06325088339223,53.64480847776455,"MF,FW",54.162946610557,19.0,37.58263840048227,35.287737050922715,27.42105263157892,Lyon,35.61975439526459,20.5120691489797,25.626556016597483,42.214475179992405,44.58628841607565,37.95349916403017,"MF,FW",36.969696969696834,25000000.0,25000000.0
Raúl Albiol,2023-2024,20.0,23.12776229006593,21.333814507398035,21.21737165241628,66.21916236374067,65.17169933735543,DF,60.326229261906285,24.232804232804213,24.425531914893607,21.920828389601965,20.74089318789873,32.94801253759236,24.797644164190213,DF,57.51906321121511,37.0,34.66310060060057,33.5715274892674,36.96240601503759,Villarreal,53.09781755377609,57.27006710939004,37.65624999999999,31.965166908563123,23.80116959064328,43.908002391567095,DF,31.42857142857129,1500000.0,1500000.0
Raúl Fernández,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,35.899384027643634,20.0,20.0,20.0,20.0,20.0,20.0,GK,37.83410640383531,35.0,20.0,20.0,20.0,Granada,20.0,20.370083351573243,20.0,20.0,20.0,20.06766806786033,GK,26.027727546714782,200000.0,200000.0
Raúl García,2023-2024,22.58859784283512,25.25846498548205,21.333814507398035,22.889813922528973,66.28035953337158,65.27657256178351,"FW,MF",55.66801880110746,20.0,20.0,20.0,22.196759102312,23.839782279481145,21.071600219889334,"FW,MF",56.363198748916886,37.0,25.23328836581848,25.59142647939825,23.47790339157245,Athletic Club,29.835828451580223,24.111972072710262,23.124423963133623,24.27039627039625,28.666666666666668,27.13497364963904,"FW,MF",54.49163449163446,1500000.0,1500000.0
Raúl Jiménez,2023-2024,39.79797979797979,39.78826763474593,41.12,37.32118563713566,66.80722891566265,66.216727035037,FW,51.68802180585066,28.548632218844965,20.0,26.78287245756548,27.78250900753356,25.32304334944757,26.063368983304425,FW,56.55026910332431,32.0,28.95593679098831,30.5421686746988,23.47477859068154,Fulham,30.373760488176963,25.03741142658934,24.0,28.672189349112408,41.66666666666667,32.058439887417805,FW,33.42701014832161,5000000.0,5000000.0
Raúl Torrente,2023-2024,20.0,21.833789566003126,20.0,20.794435021999348,66.29042485732403,65.22662608745861,DF,35.899384027643634,22.75608635737252,20.0,22.47739350602376,20.954991599610903,30.284716299094253,23.070398090628306,DF,37.83410640383531,21.0,35.38037252322966,34.43205978996199,32.66122448979589,Granada,36.32163216321632,45.16566790698222,40.178571428571416,30.703018500486856,20.0,38.55439907184542,DF,26.027727546714782,3000000.0,3000000.0
Raúl de Tomás,2023-2024,25.26645768025077,38.792263779739166,34.94705882352942,33.601178319903944,66.4389890388622,65.67314713408777,FW,32.4662502951087,31.32404181184668,54.66666666666666,25.95416018857515,22.9548563611491,25.60564312277496,34.28879043617108,FW,40.25958740397104,28.0,24.8262548262548,24.53426609664462,21.04638218923932,Rayo Vallecano,23.01552106430155,22.897436491211817,24.86021505376344,22.998363338788863,28.37359098228664,25.39265583687244,FW,42.22222222222218,2000000.0,2000000.0
Reda Belahyane,2023-2024,20.0,20.55364987663236,21.48912167606768,20.0,66.26506024096385,65.19318396323533,MF,34.39443693258644,20.0,20.0,20.0,20.0,21.159968002620257,20.18592546214858,MF,37.54556370153865,19.0,20.544022283152703,20.87170386974251,21.06717123935664,Hellas Verona,20.0,20.0,20.0,21.150392464678173,20.0,20.61079974291806,MF,39.79458450046688,500000.0,500000.0
Reda Khadra,2023-2024,23.81818181818182,33.477535318021424,40.70588235294117,26.844637919877623,66.43641231593038,65.60329447984866,"FW,MF",39.87938102290043,42.52252252252252,42.28571428571428,36.16797900262466,39.801215864132,29.133221746946845,40.25267576004392,"FW,MF",44.85584676841248,22.0,28.445945945945944,28.60585197934594,22.82706766917293,Reims,28.283843459722853,25.58544575466838,25.594059405940595,24.58286429018136,42.22222222222221,30.98767033862676,"FW,MF",43.1003039513677,3000000.0,3000000.0
Reece Burke,2023-2024,20.0,27.332295204580827,24.86742756804213,25.18818532055713,66.07520993063162,65.10812725534217,DF,43.29963728457064,30.16949152542372,45.21212121212122,29.64479440069989,29.04186046511628,39.58657561297736,35.96569825352413,DF,39.131181356850384,26.0,39.1131498470948,41.08433734939759,37.8496703296703,Luton Town,40.89864158829676,44.54913166844425,37.463636363636354,36.71968709256843,39.69696969696968,45.79485690972459,DF,24.25770308123244,1800000.0,1800000.0
Reece James,2023-2024,20.0,23.13941131163044,21.12067919951485,20.681401314171246,66.0722891566265,65.0188327155308,DF,79.60380314639538,27.08727070594773,28.15686274509804,26.135342867344427,24.28118393234671,24.230830662188595,26.70629750484627,DF,66.72130917713565,23.0,27.1338306632424,28.07485260189693,23.244487056567586,Chelsea,23.67965367965367,22.57078282309428,30.430769230769208,23.598036006546643,22.804746494066865,26.652914860369364,DF,32.39606953892656,40000000.0,40000000.0
Reinier,2023-2024,26.942148760330568,27.32984293193716,28.873949579831923,24.803036191956828,65.89022757697455,64.98409756501246,"MF,FW",42.91417165668662,33.48155156102176,34.3448275862069,30.68346456692913,33.50337584396098,27.85209109466019,33.32433181891433,"MF,FW",45.79796015706118,21.0,33.01760476072402,30.476689366160294,33.37285121517485,Frosinone,42.53054462621659,21.826964073989693,28.336065573770483,35.031794871794865,31.403508771929825,35.259788368512226,"MF,FW",29.66183574879229,3500000.0,3500000.0
Reinildo Mandava,2023-2024,24.49197860962566,22.535133645632385,23.310839056434737,22.44059605316149,66.45438898450946,65.45368716428536,DF,67.09119395617367,22.712477396021686,24.33333333333333,23.25488561840633,21.98286413708689,27.33460043234774,24.06036065810291,DF,62.92806499284545,29.0,35.49714852467145,38.6007186641302,38.88392857142857,Atlético Madrid,28.959156785243746,27.63454419720944,37.6103896103896,31.78824217607488,30.441767068273087,37.803523044164734,DF,47.02104097452922,9000000.0,9000000.0
Reiss Nelson,2023-2024,20.0,21.48895020918132,21.040247678018574,20.44471658261725,66.24558841426311,65.18090987616947,FW,86.07172751271649,22.32498062516146,20.0,22.27778545225706,22.749957562383283,20.77248581371078,21.76897666638529,FW,90.5306089166052,23.0,24.984492689410708,25.81636892397174,21.103718199608583,Arsenal,25.00147102088846,22.79897991141334,26.5953307392996,21.14571607254534,28.099688473520224,25.736405208879223,FW,69.26108374384226,15000000.0,15000000.0
Remi Matthews,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,GK,51.27250874594896,20.0,20.0,20.0,20.0,20.0,20.0,GK,47.32343181641134,29.0,20.0,20.0,20.0,Crystal Palace,20.0,20.3109977679348,20.0,20.0,20.0,20.056864535990503,GK,35.10673234811163,500000.0,500000.0
Remo Freuler,2023-2024,22.937062937062933,27.14349099298961,25.469478357380687,24.239198154969444,66.2180429033206,65.25863659690516,MF,48.64464619148799,27.34312416555406,26.5,32.47279483323011,34.71656976744186,56.9485334351494,35.17837643742864,MF,47.53661424578045,31.0,61.62930703215061,63.8116100766703,64.9700996677741,Bologna,55.79456537203016,42.56961792674376,66.4849498327759,53.77931431864017,41.55887230514094,66.88171651000314,MF,62.85714285714287,6500000.0,6500000.0
Renan Lodi,2023-2024,20.0,23.029404985346886,22.860681114551085,20.924670271507445,66.32407179739364,65.27835840572348,DF,52.31558388599145,26.91244239631336,20.0,29.37481668659611,28.52713178294573,30.287614545247408,27.19393249190009,DF,56.557147819782855,25.0,33.42402004653658,34.548761082064104,35.531841652323564,Marseille,27.903694479036936,35.94047801049786,30.04444444444444,33.87878787878787,32.380952380952365,37.25068404584609,DF,49.2682926829268,18000000.0,18000000.0
Renato Sanches,2023-2024,22.38636363636364,21.03809351868568,21.53106876553437,20.32921140016704,66.33390705679862,65.28266047837482,MF,57.47773270662974,21.24584717607972,20.0,21.931411466128704,21.59468438538205,22.21491507648048,21.42036090392317,MF,52.22130082210299,25.0,21.187479219113648,21.004016064257,20.0,Roma,22.227682227682227,20.46275269803463,21.29885057471262,21.23076923076922,20.0,21.143876082893595,MF,44.01656314699793,6500000.0,6500000.0
Renato Tapia,2023-2024,20.0,29.79853582519591,21.43981301129721,23.33756725218666,66.43415768336503,65.43669409670802,"MF,DF",46.77569591998798,23.36574420344053,20.0,24.45750820656954,29.42931978728469,34.7566040957873,26.13705990596081,"MF,DF",51.24879237361786,28.0,42.0914694598905,45.610294581467215,42.78787878787879,Celta Vigo,49.43722943722943,37.32541651896489,41.32781456953642,42.03735359290914,30.5691056910569,47.47567872448705,"MF,DF",35.70593149540519,5000000.0,5000000.0
Rhian Brewster,2023-2024,20.0,24.682955206515405,25.57466063348416,21.76725493144505,66.31787423667271,65.3010231878364,"FW,MF",30.82995299723133,20.83056478405314,20.0,21.81868317044025,21.26849894291753,21.104200310186577,21.048373891768065,"FW,MF",28.48047550748124,23.0,22.382495330309123,20.832961475531743,20.926108374384235,Sheffield Utd,21.60358448296188,20.553349195538534,20.90399999999998,22.272952853598,26.71834625322996,22.75123585061736,"FW,MF",20.0,3000000.0,3000000.0
Rhys Norrington-Davies,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,30.82995299723133,20.0,20.0,20.909341585220115,20.0,20.736133540124385,20.32091758720303,DF,28.48047550748124,24.0,20.476499066061823,20.832961475531743,20.926108374384235,Sheffield Utd,21.60358448296188,20.553349195538534,20.90399999999998,20.0,20.0,20.80283807516159,DF,20.0,2500000.0,2500000.0
Ricard Sánchez,2023-2024,33.090909090909086,28.557684641347954,28.83787661406025,23.9721751099968,66.01141407736208,65.13632215392352,DF,35.899384027643634,33.091410197519515,20.0,38.16755237750756,47.69475638871693,46.17927785223995,37.18712318402689,DF,37.83410640383531,23.0,35.38037252322966,36.23606726370724,34.963265306122445,Granada,52.64326432643264,43.68533450068917,35.133928571428555,29.51379422265496,47.083333333333336,44.9648397283729,DF,26.027727546714782,2500000.0,2500000.0
Ricardo Rodríguez,2023-2024,24.36363636363636,26.13244134186541,23.59358288770053,21.34653575346841,66.01517179830432,65.01954677252552,DF,32.57613804648767,29.966777408637867,34.3448275862069,33.82844895867304,42.66812190412223,50.9993399409923,38.7838938032733,DF,45.102177548001286,30.0,52.27750043036665,51.89485213581598,43.51020408163265,Torino,49.922992299229925,51.06208009433814,54.39130434782607,49.11087035030697,31.32897603485839,56.2319347035455,DF,55.97883597883584,3500000.0,3500000.0
Ricardo Visus,2023-2024,20.0,20.0,20.0,20.0,66.26506024096385,65.18443578523363,DF,42.70212263644753,20.0,20.0,20.0,20.0,20.45159059643992,20.07238319518761,DF,51.97035996833424,22.0,20.9764099359475,21.533406352683446,21.86832298136644,Betis,21.95318110010049,23.239268886242407,21.111475409836043,20.93948717948717,20.0,21.88819713537373,DF,44.97354497354495,150000.0,150000.0
Riccardo Calafiori,2023-2024,25.874125874125863,28.674239062915944,28.20421753607102,24.94573118079768,66.40611225389361,65.49006330276988,DF,48.64464619148799,28.01068090787716,52.50000000000001,31.159869061311145,29.811046511627907,41.49732854408691,38.07167444557616,DF,47.53661424578045,21.0,45.0843260321933,48.039430449069,82.45847176079735,Bologna,56.76198605776071,51.51229672790637,51.74581939799329,36.88965715932008,32.93532338308456,59.430657818028045,DF,62.85714285714287,30000000.0,30000000.0
Riccardo Marchizza,2023-2024,20.0,24.18848167539265,24.43697478991596,21.477857289832865,66.47925033467202,65.45153287103568,DF,42.91417165668662,25.676442762535466,48.689655172413794,27.344881889763773,26.301575393848456,28.83360248149273,32.938339479323815,DF,45.79796015706118,25.0,24.339201586908008,26.28601361969617,29.360995850622384,Frosinone,29.387726927590244,32.05796288833207,25.55737704918032,23.757948717948707,20.0,28.162891784614764,DF,29.66183574879229,2500000.0,2500000.0
Riccardo Orsolini,2023-2024,49.370629370629366,48.06371461531634,50.08213096559378,46.14172195564494,66.87628563032618,66.47490171240479,"FW,MF",48.64464619148799,49.37249666221629,33.0,43.63266389454125,41.5843023255814,35.899065902397595,42.71208827471486,"FW,MF",47.53661424578045,26.0,32.275308483839254,32.26725082146767,29.993355481727544,Bologna,44.1855171432636,28.0909951058138,34.7391304347826,24.22241428983002,45.870646766169145,37.841834534985,"FW,MF",62.85714285714287,16000000.0,16000000.0
Riccardo Pagano,2023-2024,20.0,20.51904675934284,20.0,20.32921140016704,66.25741059475999,65.18302839064644,"MF,DF",57.47773270662974,20.0,20.0,20.6438038220429,20.0,20.664474522944115,20.25017496896445,"MF,DF",52.22130082210299,18.0,21.187479219113648,22.00803212851404,20.0,Roma,23.34152334152333,20.92550539606926,21.29885057471262,21.23076923076922,20.0,21.527842230731057,"MF,DF",44.01656314699793,2500000.0,2500000.0
Riccardo Saponara,2023-2024,20.0,22.768249383161816,21.48912167606768,20.445301736015427,66.26506024096385,65.20744530169826,"FW,MF",34.39443693258644,21.575630252100822,20.0,22.092842872252906,23.48837209302324,24.0598880091709,22.225578657044974,"FW,MF",37.54556370153865,31.0,21.63206684945814,20.87170386974251,20.0,Hellas Verona,23.981847460108305,20.7354462522336,22.24503311258275,20.0,23.9039039039039,22.096085210078083,"FW,MF",39.79458450046688,700000.0,700000.0
Riccardo Sottil,2023-2024,25.090909090909086,35.899964418238184,36.5283797729618,28.50982814667786,66.19538394542023,65.38587150571217,FW,55.52808361771081,35.1760420882234,35.219512195121936,27.69141831954548,30.744932222360404,26.483842884211587,32.49626390590498,FW,60.012311781687785,24.0,25.990032585777264,25.2710843373494,22.731234866828075,Fiorentina,32.74601686972817,21.13278951228122,27.004132231404927,21.220113220113213,32.69841269841268,27.67683455949588,FW,44.01656314699793,6000000.0,6000000.0
Richarlison,2023-2024,44.34782608695651,45.6562494377575,46.25745950554133,43.81907233114799,67.95180722891565,67.49997665872102,FW,71.56311033846286,27.8397212543554,34.3448275862069,27.620677850051347,27.191886077246167,25.868105809173848,29.639222218373085,FW,83.74054646921347,26.0,27.46602956547706,28.228034087569785,27.262776659959748,Tottenham,49.63568266939051,29.378760127493976,24.04776119402982,28.54079254079254,29.244444444444447,33.057651353226646,FW,33.42701014832161,38000000.0,38000000.0
Rick Karsdorp,2023-2024,20.0,24.152374074742728,21.53106876553437,21.316845600668188,66.2344616561484,65.19378431509598,DF,57.47773270662974,33.70431893687707,29.45454545454545,26.43803822042904,25.581395348837205,27.30921975238558,29.473048224220417,DF,52.22130082210299,28.0,34.84349023892081,38.07228915662648,31.98583234946872,Roma,34.47993447993447,27.404043168554097,34.287356321839084,29.846153846153825,41.94092827004219,38.37300168203697,DF,44.01656314699793,5000000.0,5000000.0
Rico Henry,2023-2024,20.0,21.02484126100032,20.0,20.290746837948213,66.28800917957544,65.21462426592724,DF,56.70680145086171,25.018400802944107,25.473684210526315,22.815672137368363,25.27969830295411,25.07203468020235,25.13138367180917,DF,52.576169235920986,26.0,23.49315341929817,24.22743606002959,24.263038548752824,Brentford,26.95563227208793,21.5963174467086,22.914040114613165,23.382153846153848,23.7037037037037,24.845935275492547,DF,31.42857142857129,20000000.0,20000000.0
