Nation,Position,Squad,Age_x,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1,MarketValue,Player,ID,Name,Age_y,Overall rating,Potential,Height,Weight,foot,Best overall,Best position,Growth,Value,Wage,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Weak foot,Attacking work rate,Defensive work rate,International reputation,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions_x,Tkl+Int,Clearances,Errors,Source_League,Interceptions_y
pt POR,DF,Braga,21,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Dinis Pinto,2506,Diogo Pinto,23,65,72,175,63,Right,67,DF,7,1400000,2000,281,51,60,41,57,72,300,75,61,52,52,60,356,77,77,75,61,66,258,59,34,55,48,62,250,37,27,68,70,48,62,23,19,20,46,13,11,12,5,5,3,Medium,Medium,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,27.0
pt POR,DF,Braga,21,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,300000.0,Dinis Pinto,2506,Diogo Pinto,23,65,72,175,63,Right,67,DF,7,1400000,2000,281,51,60,41,57,72,300,75,61,52,52,60,356,77,77,75,61,66,258,59,34,55,48,62,250,37,27,68,70,48,62,23,19,20,46,13,11,12,5,5,3,Medium,Medium,1,,7.0,,,,,,,,,,,2.0,,,,PrimeiraLigaPortugal,27.0
pt POR,"DF,MF",Famalicão,23,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,400000.0,Diogo Queirós,2304,Diogo Queirós,23,66,72,185,80,Right,68,DF,6,1200000,2000,208,24,38,69,57,20,206,39,29,20,58,60,284,54,51,54,62,63,290,55,80,64,75,16,233,65,65,21,30,52,198,65,68,65,53,10,15,7,6,15,3,Medium,High,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,65.0
pt POR,DF,Portimonense,22,1999,33,33,"2,867",31.9,0,1,1,0,0,0,4,0,0.0,0.03,0.03,0.0,0.03,,,,,,,,,,,,,3500000.0,Filipe Relvas,1424,Filipe Relvas,22,73,83,192,84,Left,75,DF,10,6500000,6000,269,66,30,66,68,39,300,55,59,53,65,68,301,63,68,48,79,43,340,58,80,76,79,47,258,67,76,36,36,43,218,76,72,70,50,12,15,5,9,9,2,Low,Medium,1,,30.0,,,,,,,,,,,52.0,,,,PrimeiraLigaPortugal,76.0
br BRA,DF,Famalicão,23,1998,30,30,"2,586",28.7,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3000000.0,Riccieli,1483,Riccieli,23,72,81,184,76,Right,74,DF,9,4900000,6000,242,61,24,65,59,33,224,54,36,33,39,62,269,52,54,44,70,49,321,55,90,69,80,27,264,75,68,34,39,48,222,73,74,75,52,6,7,14,12,13,3,Medium,Medium,1,,26.0,,,,,,,,,,,31.0,,,,PrimeiraLigaPortugal,68.0
pt POR,"MF,DF",Vitória,19,2002,10,9,800,8.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,600000.0,Helder Sá,2290,Hélder Sá,19,66,79,186,80,Left,66,DF,13,1900000,2000,254,66,33,53,62,40,291,66,63,40,57,65,315,69,68,59,62,57,292,51,56,68,72,45,267,51,63,48,60,45,188,62,64,62,59,13,10,14,15,7,3,Medium,High,1,,12.0,,,,,,,,,,,5.0,,,,PrimeiraLigaPortugal,63.0
tr TUR,DF,Braga,19,2003,3,2,215,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2000000.0,Serdar Saatçı,2713,S. Saatçı,19,64,78,190,90,Right,66,DF,14,1300000,2000,196,36,24,58,48,30,174,40,28,27,34,45,274,64,54,52,54,50,278,42,70,55,83,28,229,66,61,28,31,43,198,65,67,66,51,14,8,13,8,8,2,Medium,Medium,1,,2.0,,,,,,,,,,,8.0,,,,PrimeiraLigaPortugal,61.0
pt POR,DF,Estoril,20,2002,30,28,"2,419",26.9,0,5,5,0,0,0,5,0,0.0,0.19,0.19,0.0,0.19,,,,,,,,,,,,,800000.0,Tiago Santos,1558,Tiago Santos,19,71,81,175,71,Right,72,DF,10,3900000,3000,258,67,39,37,66,49,321,75,51,50,72,73,377,82,80,79,66,70,265,50,56,70,48,41,286,51,60,63,59,53,214,71,74,69,52,10,7,15,7,13,3,High,High,1,,54.0,,,,,,,,,,,18.0,,,,PrimeiraLigaPortugal,60.0
pt POR,DF,Benfica,18,2003,30,30,"2,692",29.9,3,0,3,3,0,0,5,0,0.1,0.0,0.1,0.1,0.1,,,,,,,,,,,,,15000000.0,António Silva,1308,António Silva,18,78,88,187,80,Right,80,DF,10,27500000,4000,271,45,28,74,74,50,277,69,36,26,73,73,338,75,79,53,79,52,305,51,67,83,82,22,287,66,80,34,67,40,239,80,81,78,44,12,10,8,6,8,2,Low,Medium,1,,31.0,,,,,,,,,,,36.0,,,,PrimeiraLigaPortugal,80.0
br BRA,DF,Chaves,21,2000,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4000000.0,Guilherme Silva,1555,Gabriel Silva,20,71,82,177,78,Right,72,DF,11,4099999,4000,320,68,67,57,65,63,347,73,68,70,62,74,364,78,74,78,69,65,308,60,53,66,60,69,274,41,24,70,67,72,71,24,24,23,44,10,7,7,10,10,3,High,Medium,1,3.0,2.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,BrazilSerieA,24.0
br BRA,DF,Chaves,21,2000,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4000000.0,Guilherme Silva,1555,Gabriel Silva,20,71,82,177,78,Right,72,DF,11,4099999,4000,320,68,67,57,65,63,347,73,68,70,62,74,364,78,74,78,69,65,308,60,53,66,60,69,274,41,24,70,67,72,71,24,24,23,44,10,7,7,10,10,3,High,Medium,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,24.0
ml MLI,DF,Vitória,20,2001,14,11,"1,048",11.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,250000.0,Mamadou Tounkara,2493,M. Tounkara,20,65,78,192,84,Right,67,DF,13,1600000,2000,200,32,25,57,56,30,204,40,32,33,47,52,278,66,67,41,61,43,294,48,71,64,84,27,223,68,60,24,31,40,194,62,67,65,42,9,10,5,12,6,2,Low,Medium,1,,9.0,,,,,,,,,,,7.0,,,,PrimeiraLigaPortugal,60.0
pt POR,DF,Estoril,21,2000,26,25,"2,259",25.1,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1300000.0,Bernardo Vital,1557,Bernardo Vital,21,71,80,187,80,Right,73,DF,9,3900000,4000,206,30,22,69,55,30,196,38,33,29,45,51,310,65,64,52,73,56,290,50,72,68,74,26,245,67,72,32,32,42,224,75,76,73,54,9,15,7,13,10,3,Low,Medium,1,,15.0,,,,,,,,,,,17.0,,,,PrimeiraLigaPortugal,72.0
br BRA,DF,Arouca,22,2000,4,1,71,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,600000.0,Weverson,2303,Weverson,21,66,74,185,69,Left,66,DF,8,1800000,2000,229,60,26,49,64,30,272,65,38,40,61,68,335,77,78,69,61,50,268,63,51,70,40,44,267,55,55,67,51,39,191,64,66,61,52,14,7,8,14,9,2,High,High,1,,0.0,,,,,,,,,,,0.0,,,,PrimeiraLigaPortugal,55.0
ie IRL,DF,Udinese,18,2004,2,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,James Abankwah,1160,J. Abankwah,18,59,77,182,79,Right,61,DF,18,550000,700,206,45,27,53,56,25,211,53,29,29,52,48,320,73,72,64,50,61,277,39,71,65,76,26,204,66,55,27,25,31,171,58,57,56,55,14,10,13,7,11,2,Medium,High,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,2.0,2.0,0.0,1.0,5.0,0.0,SerieA,55.0
ar ARG,DF,Hellas Verona,20,2002,1,1,58,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,Bruno Amione,550,B. Amione,20,70,83,187,78,Left,72,DF,13,3600000,10000,242,53,31,73,60,25,255,44,61,36,55,59,270,61,66,34,63,46,317,56,77,67,90,27,248,76,62,33,35,42,209,66,72,71,45,10,5,11,12,7,2,Medium,High,1,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,SerieA,62.0
wls WAL,"DF,MF",Spezia,21,2000,31,31,"2,639",29.3,0,1,1,0,0,0,10,1,0.0,0.03,0.03,0.0,0.03,1.1,1.1,1.1,2.2,28.0,125.0,10.0,0.04,0.04,0.07,0.04,0.07,9000000.0,Ethan Ampadu,316,E. Ampadu,21,74,81,183,78,Right,76,DF,7,8000000,47000,273,46,51,67,74,35,291,67,47,36,69,72,344,69,65,67,75,68,325,52,86,72,68,47,315,78,74,59,65,39,224,75,76,73,54,13,12,9,8,12,3,Low,Medium,2,66.0,37.0,33.0,28.0,5.0,17.0,41.0,41.5,24.0,48.0,23.0,25.0,36.0,102.0,98.0,0.0,SerieA,74.0
bg BUL,DF,Monza,21,2000,9,2,306,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,0.0,0.01,0.01,0.0,0.01,800000.0,Valentin Antov,673,V. Antov,21,67,76,185,75,Right,69,DF,9,2100000,10000,226,28,32,68,57,41,224,47,32,42,50,53,306,53,65,59,66,63,311,43,86,69,79,34,272,70,64,40,52,46,196,60,70,66,53,7,12,12,8,14,3,Medium,High,1,6.0,5.0,3.0,3.0,0.0,1.0,5.0,20.0,4.0,5.0,4.0,1.0,4.0,10.0,14.0,1.0,SerieA,64.0
br BRA,DF,Monza,23,1999,35,35,"3,083",34.3,6,5,11,6,0,0,4,0,0.18,0.15,0.32,0.18,0.32,4.4,4.4,3.7,8.1,87.0,101.0,151.0,0.13,0.11,0.24,0.13,0.24,15000000.0,Carlos Augusto,209,Carlos Augusto,23,76,81,184,75,Left,79,DF,5,11500000,38000,361,76,65,70,76,74,369,75,76,72,71,75,381,75,79,80,74,73,393,78,72,85,78,80,347,76,74,72,71,54,231,75,78,78,53,11,12,5,12,13,2,Medium,Medium,1,73.0,38.0,42.0,23.0,8.0,33.0,54.0,61.1,21.0,24.0,6.0,18.0,24.0,97.0,85.0,1.0,SerieA,74.0
it ITA,DF,Juventus,19,2002,3,2,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1200000.0,Tommaso Barbieri,945,T. Barbieri,19,62,76,181,72,Right,62,DF,14,900000,7000,225,60,28,52,56,29,230,50,36,40,48,56,312,66,72,52,56,66,248,30,64,68,55,31,266,68,58,46,44,50,180,56,64,60,44,6,12,7,12,7,3,Medium,Medium,1,3.0,3.0,3.0,0.0,0.0,3.0,8.0,37.5,5.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,SerieA,58.0
it ITA,DF,Inter,23,1999,29,26,"2,157",24.0,0,2,2,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,1.0,1.0,2.7,3.7,47.0,141.0,44.0,0.04,0.11,0.15,0.04,0.15,60000000.0,Alessandro Bastoni,21,A. Bastoni,23,84,89,190,75,Left,86,DF,5,57500000,75000,291,70,26,82,78,35,320,73,53,36,82,76,346,68,77,58,86,57,324,49,75,81,82,37,326,84,87,39,69,47,257,87,88,82,48,11,5,9,11,12,3,Medium,High,1,41.0,20.0,20.0,14.0,7.0,11.0,27.0,40.7,16.0,27.0,13.0,14.0,24.0,65.0,45.0,0.0,SerieA,87.0
cd COD,DF,Torino,22,2000,2,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.03,0.03,0.0,0.03,500000.0,Brian Bayeye,949,B. Bayeye,22,62,68,182,77,Right,63,DF,6,650000,6000,287,61,45,60,60,61,280,60,58,45,58,59,342,77,77,68,55,65,311,61,68,72,65,45,287,60,52,55,61,59,166,52,58,56,59,12,9,9,15,14,3,High,Medium,1,3.0,0.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,SerieA,52.0
it ITA,DF,Inter,22,2000,18,3,496,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,25.0,12.0,37.0,0.12,0.07,0.19,0.12,0.19,5000000.0,Raoul Bellanova,370,R. Bellanova,22,73,78,188,78,Right,73,DF,5,4400000,4000,261,72,32,56,66,35,277,71,55,33,49,69,356,83,90,59,67,57,263,26,62,77,71,27,298,68,68,60,61,41,206,65,72,69,39,8,8,9,8,6,3,Medium,Medium,1,14.0,6.0,11.0,2.0,1.0,9.0,14.0,64.3,5.0,6.0,1.0,5.0,4.0,18.0,14.0,0.0,SerieA,68.0
si SVN,DF,Udinese,23,1999,32,32,"2,728",30.3,3,2,5,3,0,0,10,0,0.1,0.07,0.16,0.1,0.16,2.2,2.2,1.6,3.9,3.0,66.0,7.0,0.07,0.05,0.13,0.07,0.13,10000000.0,Jaka Bijol,258,J. Bijol,23,75,82,190,85,Right,77,DF,7,10500000,13000,317,50,57,80,75,55,293,60,47,47,74,65,303,62,67,53,70,51,358,71,78,72,84,53,314,70,72,53,66,53,224,76,75,73,55,13,7,12,10,13,3,Medium,Medium,1,39.0,23.0,32.0,7.0,0.0,16.0,27.0,59.3,11.0,41.0,25.0,16.0,29.0,68.0,165.0,0.0,SerieA,72.0
it ITA,DF,Monza,23,1999,31,14,"1,400",15.6,0,1,1,0,0,0,8,0,0.0,0.06,0.06,0.0,0.06,1.1,1.1,2.2,3.3,55.0,43.0,121.0,0.07,0.14,0.21,0.07,0.21,2300000.0,Samuele Birindelli,317,S. Birindelli,22,74,80,176,70,Right,74,DF,6,6500000,30000,287,67,44,58,69,49,323,68,62,53,68,72,397,83,85,81,68,80,331,63,74,79,60,55,308,63,70,60,59,56,214,70,72,72,58,10,10,15,15,8,4,High,Medium,1,35.0,19.0,21.0,10.0,4.0,18.0,29.0,62.1,11.0,28.0,8.0,20.0,16.0,51.0,30.0,0.0,SerieA,70.0
hr CRO,DF,Salernitana,22,1999,31,24,"2,250",25.0,0,3,3,0,0,0,5,0,0.0,0.12,0.12,0.0,0.12,0.2,0.2,2.3,2.5,63.0,52.0,107.0,0.01,0.09,0.1,0.01,0.1,7000000.0,Domagoj Bradarić,433,D. Bradarić,22,72,78,178,69,Left,72,DF,6,3500000,15000,298,67,53,62,69,47,302,69,63,38,64,68,372,78,78,74,69,73,306,59,59,71,62,55,312,68,69,67,65,43,205,68,69,68,53,11,10,13,13,6,3,High,Low,1,26.0,19.0,14.0,8.0,4.0,7.0,16.0,43.8,9.0,20.0,5.0,15.0,21.0,47.0,44.0,0.0,SerieA,69.0
it ITA,DF,Torino,23,1999,34,30,"2,721",30.2,1,2,3,1,0,0,8,0,0.03,0.07,0.1,0.03,0.1,2.2,2.2,1.3,3.6,13.0,81.0,19.0,0.07,0.04,0.12,0.07,0.12,10000000.0,Alessandro Buongiorno,379,A. Buongiorno,23,73,83,194,80,Left,75,DF,10,6500000,25000,289,62,36,70,75,46,288,58,52,43,68,67,317,62,66,57,72,60,323,61,68,70,77,47,294,70,73,37,65,49,223,75,76,72,54,13,11,7,11,12,3,Medium,Medium,1,38.0,25.0,22.0,16.0,0.0,16.0,31.0,51.6,15.0,38.0,19.0,19.0,60.0,98.0,105.0,2.0,SerieA,73.0
pt POR,DF,Udinese,20,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1500000.0,Leonardo Buta,1101,Leonardo Buta,20,60,76,182,74,Left,61,DF,16,625000,2000,233,48,49,52,55,29,250,62,31,40,57,60,329,75,69,57,60,68,274,48,64,63,65,34,279,63,54,62,54,46,171,55,57,59,49,7,11,7,11,13,2,Medium,Medium,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SerieA,54.0
nz NZL,DF,Empoli,21,2000,12,5,587,6.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.2,21.0,41.0,31.0,0.09,0.1,0.19,0.09,0.19,2000000.0,Liberato Cacace,492,L. Cacace,21,71,81,184,81,Left,72,DF,10,4000000,5000,302,64,61,58,68,51,329,69,65,62,63,70,365,79,79,65,66,76,367,67,77,84,77,62,336,69,70,71,65,61,199,66,68,65,54,12,11,10,9,12,4,High,Medium,1,25.0,10.0,12.0,8.0,5.0,9.0,15.0,60.0,6.0,15.0,7.0,8.0,4.0,29.0,16.0,0.0,SerieA,70.0
it ITA,DF,Bologna,22,2000,32,25,"2,170",24.1,0,3,3,0,0,0,2,0,0.0,0.12,0.12,0.0,0.12,0.9,0.9,2.4,3.3,64.0,83.0,105.0,0.04,0.1,0.14,0.04,0.14,8000000.0,Andrea Cambiaso,313,A. Cambiaso,22,74,83,183,72,Left,75,DF,9,9000000,54000,306,77,49,53,72,55,341,75,64,60,65,77,363,73,77,72,71,70,296,64,60,68,52,52,317,69,70,65,67,46,213,68,73,72,53,13,7,7,13,13,4,Medium,Medium,1,57.0,34.0,34.0,20.0,3.0,28.0,65.0,43.1,37.0,26.0,2.0,24.0,26.0,83.0,33.0,1.0,SerieA,70.0
it ITA,DF,Monza,21,2001,4,1,167,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,4.0,9.0,2.0,0.03,0.07,0.1,0.03,0.1,4000000.0,Andrea Carboni,1642,A. Carboni,21,70,80,187,80,Left,72,DF,10,3300000,16000,248,60,30,60,63,35,261,59,40,39,54,69,303,63,65,55,65,55,295,52,73,65,72,33,255,67,72,29,45,42,219,72,73,74,54,8,13,12,12,9,2,Medium,Medium,1,3.0,2.0,2.0,0.0,1.0,2.0,5.0,40.0,3.0,3.0,2.0,1.0,3.0,6.0,2.0,1.0,SerieA,72.0
it ITA,"DF,FW",Monza,19,2003,3,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,7.0,2.0,8.0,0.11,0.06,0.17,0.11,0.17,1000000.0,Franco Carboni,833,F. Carboni,19,64,78,183,76,Left,64,DF,14,1300000,6000,257,61,36,62,60,38,273,57,62,48,47,59,300,64,66,52,61,57,284,48,60,70,67,39,257,59,59,53,45,41,182,59,60,63,51,6,14,12,7,12,2,Medium,Medium,1,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,SerieA,59.0
ar ARG,"MF,DF",Inter,17,2005,5,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.09,0.09,0.0,0.09,5000000.0,Valentin Carboni,1095,V. Carboni,17,60,82,178,70,Left,62,DF,22,775000,1000,267,56,45,51,70,45,304,60,61,50,69,64,293,58,61,47,58,69,265,62,58,52,49,44,249,47,26,51,66,59,152,41,54,57,52,13,8,11,13,7,3,Medium,Medium,1,1.0,1.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,SerieA,26.0
it ITA,DF,Lecce,22,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,Tommaso Cassandro,1023,T. Cassandro,22,61,70,185,75,Right,62,DF,9,700000,2000,241,58,31,60,54,38,248,58,48,48,40,54,302,61,63,60,58,60,277,50,62,62,63,40,252,62,60,51,38,41,182,60,61,61,50,6,6,14,9,15,3,Medium,High,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,SerieA,60.0
it ITA,DF,Hellas Verona,18,2003,19,11,"1,177",13.1,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,9.0,42.0,8.0,0.03,0.0,0.03,0.03,0.03,4000000.0,Diego Coppola,490,D. Coppola,18,71,80,192,78,Right,73,DF,9,3700000,5000,240,40,36,69,66,29,249,50,47,36,62,54,274,61,61,40,69,43,293,59,74,55,74,31,272,71,70,35,52,44,217,75,73,69,44,10,8,7,14,5,3,Medium,Medium,1,25.0,17.0,15.0,10.0,0.0,11.0,24.0,45.8,13.0,20.0,6.0,14.0,14.0,39.0,38.0,0.0,SerieA,70.0
co COL,DF,Hellas Verona,21,2001,11,3,444,4.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,4.0,17.0,8.0,0.0,0.06,0.06,0.0,0.06,2500000.0,Juan David Cabal,711,J. Cabal,21,66,75,186,80,Left,68,DF,9,1800000,5000,252,55,37,70,60,30,255,56,48,39,51,61,349,72,74,77,64,62,279,42,65,69,68,35,250,55,65,46,40,44,200,67,67,66,38,10,7,8,6,7,3,Medium,Medium,1,10.0,6.0,7.0,3.0,0.0,7.0,12.0,58.3,5.0,8.0,5.0,3.0,13.0,23.0,12.0,0.0,SerieA,65.0
be BEL,DF,Empoli,20,2002,14,12,"1,024",11.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2.0,22.0,0.0,0.0,0.01,0.01,0.0,0.01,4000000.0,Koni De Winter,714,K. De Winter,20,66,81,191,75,Right,68,DF,15,1900000,15000,253,51,29,70,62,41,269,60,51,34,62,62,301,62,68,62,55,54,291,52,68,62,65,44,228,54,64,30,31,49,210,68,72,70,49,12,8,11,10,8,3,Medium,Medium,1,14.0,9.0,11.0,3.0,0.0,5.0,13.0,38.5,8.0,14.0,12.0,2.0,6.0,20.0,65.0,0.0,SerieA,64.0
us USA,DF,Milan,21,2000,8,2,329,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,11.0,14.0,12.0,0.08,0.09,0.17,0.08,0.17,10000000.0,Sergiño Dest,201,S. Dest,21,76,82,173,62,Right,78,DF,6,11500000,67000,315,74,58,59,80,44,344,83,72,43,69,77,412,86,83,88,75,80,318,65,55,77,59,62,319,68,68,72,72,39,212,66,72,74,61,11,10,10,15,15,4,High,Low,1,12.0,6.0,3.0,5.0,4.0,3.0,4.0,75.0,1.0,1.0,0.0,1.0,4.0,16.0,2.0,0.0,SerieA,68.0
br BRA,DF,Fiorentina,23,1998,33,28,"2,331",25.9,1,3,4,1,0,0,5,1,0.04,0.12,0.15,0.04,0.15,0.7,0.7,2.2,2.9,72.0,141.0,104.0,0.03,0.09,0.11,0.03,0.11,1500000.0,Dodô,150,Dodô,23,77,81,166,68,Right,79,DF,4,14000000,39000,319,78,60,55,77,49,345,77,71,52,66,79,416,85,88,82,75,86,339,66,77,79,67,50,345,73,72,78,72,50,217,73,74,70,57,14,14,10,14,5,3,High,Medium,1,4.0,4.0,1.0,2.0,1.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,BrazilSerieA,72.0
sct SCO,DF,Hellas Verona,20,2002,22,15,"1,354",15.0,2,3,5,2,0,0,1,0,0.13,0.2,0.33,0.13,0.33,1.8,1.8,1.2,3.0,41.0,27.0,61.0,0.12,0.08,0.2,0.12,0.2,8000000.0,Josh Doig,259,J. Doig,20,75,82,189,71,Left,75,DF,7,10500000,16000,334,75,62,67,72,58,319,74,66,45,63,71,368,78,85,71,63,71,356,66,68,84,72,66,307,71,67,69,63,37,206,62,72,72,50,15,6,8,10,11,4,High,High,1,19.0,8.0,6.0,7.0,6.0,6.0,16.0,37.5,10.0,25.0,6.0,19.0,11.0,30.0,13.0,1.0,SerieA,67.0
ie IRL,DF,Udinese,19,2002,17,4,411,4.6,0,1,1,0,0,0,4,0,0.0,0.22,0.22,0.0,0.22,0.2,0.2,0.9,1.1,27.0,17.0,22.0,0.04,0.19,0.24,0.04,0.24,3500000.0,Festy Ebosele,635,F. Ebosele,19,68,78,180,75,Right,69,DF,10,2600000,4000,255,64,47,44,60,40,275,73,46,36,50,70,408,94,89,84,62,79,314,49,75,80,76,34,285,70,60,60,58,37,173,58,58,57,52,5,12,15,14,6,3,High,Medium,1,15.0,10.0,8.0,7.0,0.0,4.0,10.0,40.0,6.0,5.0,0.0,5.0,2.0,17.0,5.0,0.0,SerieA,60.0
cm CMR,DF,Udinese,23,1999,20,9,930,10.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,11.0,51.0,20.0,0.01,0.0,0.01,0.01,0.01,4500000.0,Enzo Ebosse,488,E. Ebosse,23,71,79,185,75,Left,73,DF,8,3900000,9000,251,66,28,68,62,27,270,65,51,31,53,70,314,69,69,52,63,61,303,45,75,69,76,38,276,67,72,51,45,41,219,71,75,73,51,13,7,9,12,10,3,Medium,Medium,1,15.0,9.0,11.0,4.0,0.0,9.0,13.0,69.2,4.0,27.0,6.0,21.0,11.0,26.0,29.0,0.0,SerieA,72.0
is ISL,"MF,DF",Spezia,20,2002,11,1,171,1.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,3.0,3.0,4.0,0.07,0.01,0.08,0.07,0.08,1500000.0,Mikael Ellertsson,2450,M. Ellertsson,20,65,78,182,74,Left,67,DF,13,1700000,1000,302,59,63,55,66,59,314,72,64,49,61,68,327,71,66,69,56,65,297,76,46,50,59,66,286,48,55,61,58,64,154,43,61,50,54,11,11,10,13,9,3,Medium,Medium,1,4.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,6.0,0.0,0.0,SerieA,55.0
