Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,xG/90,xAG/90,xG + xAG/90,npxG/90,npxG + xAG.1
Antonios Papadopoulos,de GER,DF,Dortmund,23,1999,2,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Merveille Papela,de GER,"MF,DF",Mainz 05,22,2001,11,3,257,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,6.0,12.0,10.0,0.11,0.11,0.22,0.11,0.22
Kevin Paredes,us USA,"FW,MF",Wolfsburg,20,2003,28,15,"1,432",15.9,3,0,3,3,0,0,4,0,0.19,0.0,0.19,0.19,0.19,3.0,3.0,1.4,4.3,34.0,50.0,112.0,0.19,0.09,0.27,0.19,0.27
Aleksandar Pavlovic,de GER,MF,Bayern Munich,19,2004,19,14,"1,227",13.6,2,2,4,2,0,0,6,0,0.15,0.15,0.29,0.15,0.29,1.2,1.2,1.0,2.2,14.0,105.0,14.0,0.09,0.07,0.16,0.09,0.16
Dženan Pejčinović,de GER,FW,Wolfsburg,18,2005,4,0,37,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,1.0,0.0,2.0,0.29,0.34,0.63,0.29,0.63
Daniel Peretz,il ISR,GK,Bayern Munich,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Perez Vinlöf,se SWE,FW,Bayern Munich,17,2005,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,23,1999,10,0,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,7.0,6.0,15.0,0.04,0.05,0.09,0.04,0.09
Patric Pfeiffer,de GER,DF,Augsburg,23,1999,11,4,511,5.7,0,1,1,0,0,0,0,0,0.0,0.18,0.18,0.0,0.18,0.5,0.5,0.8,1.3,1.0,19.0,4.0,0.09,0.14,0.22,0.09,0.22
Marvin Pieringer,de GER,"MF,FW",Heidenheim,23,1999,31,18,"1,513",16.8,3,3,6,3,0,0,5,0,0.18,0.18,0.36,0.18,0.36,2.3,2.3,2.1,4.4,28.0,41.0,72.0,0.14,0.13,0.26,0.14,0.26
Ole Pohlmann,de GER,MF,Dortmund,22,2001,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,4.0,0.09,0.1,0.19,0.09,0.19
Gustavo Puerta,co COL,"DF,MF",Leverkusen,20,2003,7,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,8.0,1.0,0.18,0.16,0.34,0.18,0.34
Luca Raimund,de GER,"FW,MF",Stuttgart,18,2005,3,0,30,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,0.0,1.0,2.0,2.79,0.0,2.79,2.79,2.79
Grant Ranos,am ARM,"MF,FW",Gladbach,20,2003,9,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,3.0,4.0,0.45,0.0,0.45,0.45,0.45
Rocco Reitz,de GER,MF,Gladbach,21,2002,34,24,"2,136",23.7,6,3,9,6,0,0,2,0,0.25,0.13,0.38,0.25,0.38,3.7,3.7,2.4,6.0,41.0,110.0,58.0,0.15,0.1,0.25,0.15,0.25
Gio Reyna,us USA,"MF,FW",Dortmund,20,2002,11,1,280,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.6,8.0,20.0,19.0,0.27,0.25,0.52,0.27,0.52
Clemens Riedel,de GER,DF,Darmstadt 98,20,2003,14,9,755,8.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,4.0,47.0,27.0,0.03,0.08,0.12,0.03,0.12
Merlin Röhl,de GER,"MF,FW",Freiburg,21,2002,24,17,"1,477",16.4,2,4,6,2,0,0,3,1,0.12,0.24,0.37,0.12,0.37,2.0,2.0,2.5,4.5,44.0,38.0,87.0,0.12,0.15,0.28,0.12,0.28
Anthony Rouault,fr FRA,DF,Stuttgart,22,2001,22,11,"1,010",11.2,0,2,2,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,0.1,0.1,0.8,0.9,8.0,68.0,10.0,0.01,0.07,0.08,0.01,0.08
Jadon Sancho,eng ENG,"FW,MF",Dortmund,23,2000,14,11,947,10.5,2,2,4,2,0,0,1,0,0.19,0.19,0.38,0.19,0.38,0.7,0.7,3.0,3.7,61.0,62.0,114.0,0.07,0.28,0.35,0.07,0.35
Amin Sarr,se SWE,"FW,MF",Wolfsburg,22,2001,14,2,386,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.7,3.0,12.0,26.0,0.13,0.04,0.17,0.13,0.17
Joe Scally,us USA,DF,Gladbach,20,2002,31,25,"2,236",24.8,1,4,5,1,0,0,4,0,0.04,0.16,0.2,0.04,0.2,0.6,0.6,1.4,1.9,39.0,75.0,75.0,0.02,0.06,0.08,0.02,0.08
Nico Schlotterbeck,de GER,DF,Dortmund,23,1999,33,32,"2,859",31.8,2,1,3,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,3.0,3.0,1.9,4.9,55.0,186.0,11.0,0.1,0.06,0.15,0.1,0.15
Romano Schmid,at AUT,"MF,FW",Werder Bremen,23,2000,33,30,"2,601",28.9,4,6,10,4,0,0,5,0,0.14,0.21,0.35,0.14,0.35,5.2,5.2,6.3,11.5,75.0,144.0,165.0,0.18,0.22,0.4,0.18,0.4
Kenneth Schmidt,de GER,DF,Freiburg,21,2002,5,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,4.0,3.0,0.02,0.09,0.12,0.02,0.12
